antecedent,consequent,support,confidence,lift
"('21929', '85099C')","('85099B',)",0.01065635609204074,0.682092555331992,5.861352882285611
"('22662',)","('20725',)",0.014114170753174903,0.5067720090293454,5.858078179956953
"('20724', '22355')","('21931',)",0.011253614988054822,0.40820980615735464,5.849536195260255
"('21931', '85099B')","('22379',)",0.01084496416446624,0.27143981117230526,5.846339385926456
"('22379',)","('21931', '85099B')",0.01084496416446624,0.23358158429248477,5.846339385926456
"('22386',)","('85099C',)",0.022098579152521062,0.33317535545023697,5.826813857934546
"('85099C',)","('22386',)",0.022098579152521062,0.38647608576140735,5.826813857934546
"('20725', '85099B')","('20728',)",0.011002137558154155,0.3472222222222222,5.822790370760851
"('23199',)","('21931',)",0.011222180309317238,0.4061433447098976,5.819924361221289
"('22411',)","('85099C',)",0.021972840437570727,0.3325404376784015,5.815709952405337
"('85099C',)","('22411',)",0.021972840437570727,0.3842770753161078,5.815709952405337
"('22381',)","('22386',)",0.012511002137558154,0.3856589147286822,5.814493552298027
"('22411',)","('21930',)",0.015497296617628567,0.23453853472882968,5.810856594075958
"('21930',)","('22411',)",0.015497296617628567,0.3839563862928349,5.810856594075958
"('20725',)","('20728',)",0.02989437947944172,0.34556686046511625,5.795030556202573
"('20728',)","('20725',)",0.02989437947944172,0.5013178703215604,5.795030556202573
"('85099F',)","('20712',)",0.012070916635231988,0.21867881548974943,5.792348441598591
"('20712',)","('85099F',)",0.012070916635231988,0.31973355537052456,5.792348441598591
"('20719', '22356')","('21212',)",0.010342009304664907,0.49251497005988026,5.78577777974332
"('20725', '21931')","('85099B',)",0.013862693323274236,0.6732824427480916,5.78564588565702
"('23206',)","('22384',)",0.01018483591097699,0.3544857768052516,5.780062292018793
"('20724', '22356')","('20728',)",0.010342009304664907,0.34414225941422594,5.771140514752428
"('20725', '22411')","('85099B',)",0.010782094806991072,0.6712328767123288,5.768033569414533
"('20725', '85099C')","('85099B',)",0.010247705268452156,0.6707818930041153,5.764158179429204
"('20724', '22355')","('20725',)",0.013736954608323903,0.4982896237172178,5.760025257882315
"('20725', '20727')","('22355',)",0.01027913994718974,0.2843478260869565,5.746933318601182
"('22355',)","('20725', '20727')",0.01027913994718974,0.20775095298602286,5.746933318601182
"('85099F',)","('22385',)",0.011253614988054822,0.20387243735763097,5.744543823933531
"('22385',)","('85099F',)",0.011253614988054822,0.3170947741364039,5.744543823933531
"('22384', '22386')","('85099B',)",0.012102351313969572,0.6684027777777778,5.74371398343238
"('21929',)","('85099C',)",0.0156230353325789,0.32805280528052805,5.737226960738955
"('85099C',)","('21929',)",0.0156230353325789,0.2732270478284772,5.737226960738955
"('20723', '20724')","('20727',)",0.010624921413303156,0.4052757793764988,5.735157070073479
"('22383', '22386')","('85099B',)",0.01037344398340249,0.6639839034205232,5.705741743817851
"('21485',)","('22114',)",0.010813529485728656,0.2689601250977326,5.69651098509259
"('22114',)","('21485',)",0.010813529485728656,0.22902796271637815,5.69651098509259
"('21181',)","('21174',)",0.01093926820067899,0.2,5.685790884718498
"('21174',)","('21181',)",0.01093926820067899,0.3109919571045576,5.685790884718498
"('84970S',)","('84978',)",0.010310574625927323,0.24260355029585798,5.683140016209009
"('84978',)","('84970S',)",0.010310574625927323,0.24153166421207659,5.683140016209009
"('20723', '22356')","('20725',)",0.010593486734565572,0.4912536443148688,5.678692199471151
"('48194',)","('20685',)",0.011222180309317238,0.2758887171561051,5.676954637884874
"('20685',)","('48194',)",0.011222180309317238,0.23091849935316947,5.676954637884874
"('20725', '85099B')","('20727',)",0.012699610209983654,0.4007936507936508,5.671729367903745
"('21930',)","('85099F',)",0.012605306173770904,0.31230529595015577,5.657776807953505
"('85099F',)","('21930',)",0.012605306173770904,0.22835990888382687,5.657776807953505
"('20725', '85099B')","('85099C',)",0.010247705268452156,0.32341269841269843,5.656077384224718
"('21929', '22411')","('85099B',)",0.01351691185716082,0.6574923547400612,5.649958613989958
"('20724', '22356')","('20727',)",0.011945177920281654,0.39748953974895396,5.6249720811804815
"('20725',)","('22383',)",0.0340751917515403,0.3938953488372093,5.619102617582647
"('22383',)","('20725',)",0.0340751917515403,0.4860986547085202,5.619102617582647
"('21930', '21931')","('85099B',)",0.01398843203822457,0.6524926686217009,5.6069953468918285
"('85099B', '85123A')","('21931',)",0.010342009304664907,0.39073634204275537,5.599146177055916
"('85099F',)","('85099B',)",0.035898403118320134,0.6503416856492027,5.58851153535182
"('85099B',)","('85099F',)",0.035898403118320134,0.3084819016747704,5.58851153535182
"('23199',)","('22411',)",0.01018483591097699,0.36860068259385664,5.578460948941849
"('20719', '22356')","('20725',)",0.01009053187476424,0.4805389221556886,5.554834371953767
"('20719', '22355')","('21212',)",0.011033572236891739,0.4717741935483871,5.542127269261925
"('20725', '20727')","('20724',)",0.011033572236891739,0.30521739130434783,5.535675970452631
"('20724',)","('20725', '20727')",0.011033572236891739,0.20011402508551882,5.535675970452631
"('21928', '21929')","('85099B',)",0.014271344146862819,0.6430594900849859,5.525934224360769
"('20724', '22356')","('20725',)",0.014334213504337986,0.4769874476987448,5.513780772599008
"('20726',)","('20723',)",0.011567961775430655,0.22062350119904076,5.509006923189863
"('20723',)","('20726',)",0.011567961775430655,0.28885400313971743,5.509006923189863
"('20725', '22383')","('20724',)",0.010342009304664907,0.30350553505535055,5.504628324504454
"('20713',)","('22386',)",0.014208474789387653,0.3651050080775444,5.504606880077177
"('22386',)","('20713',)",0.014208474789387653,0.21421800947867298,5.504606880077177
"('21929',)","('20713',)",0.010153401232239406,0.2132013201320132,5.478481741550569
"('20713',)","('21929',)",0.010153401232239406,0.26090468497576735,5.478481741550569
"('22355', '22356')","('20725',)",0.011536527096693071,0.4735483870967742,5.474026631657915
"('20724', '21931')","('85099B',)",0.01018483591097699,0.6352941176470588,5.459204881304223
"('22386',)","('85099B',)",0.042122469508361626,0.6350710900473934,5.457288362125251
"('85099B',)","('22386',)",0.042122469508361626,0.3619665045921124,5.457288362125251
"('20723', '22355')","('20725',)",0.010310574625927323,0.47126436781609193,5.447624298315959
"('20723', '20724')","('20725',)",0.012353828743870237,0.4712230215827338,5.4471463526852935
"('20724', '22356')","('22384',)",0.010027662517289074,0.33368200836820083,5.440846770993955
"('23206',)","('20725',)",0.01351691185716082,0.47045951859956237,5.43832056892779
"('20719', '20724')","('21212',)",0.011159310951842073,0.4622395833333333,5.430120245568685
"('23298',)","('47566',)",0.014177040110650069,0.4311663479923518,5.41930614868933
"('20719', '20724')","('20725',)",0.011316484345529988,0.46875,5.418559229651162
"('22411',)","('20713',)",0.01389412800201182,0.21027592768791628,5.403310025531496
"('20713',)","('22411',)",0.01389412800201182,0.3570274636510501,5.403310025531496
"('20724', '20725')","('21212',)",0.010027662517289074,0.45767575322812054,5.3765070390299
"('20724', '85099B')","('20725',)",0.010404878662140073,0.4648876404494382,5.373911925137183
"('20726',)","('20712',)",0.010624921413303156,0.2026378896882494,5.367457574323555
"('20712',)","('20726',)",0.010624921413303156,0.28143213988343047,5.367457574323555
"('22382',)","('20725',)",0.028385514900037722,0.46402877697841727,5.36398381294964
"('20725',)","('22382',)",0.028385514900037722,0.328125,5.36398381294964
"('21931', '85123A')","('85099B',)",0.010342009304664907,0.6219281663516069,5.344348683948492
"('85099B',)","('20712',)",0.02341883565949956,0.20124257158292816,5.330498490587935
"('20712',)","('85099B',)",0.02341883565949956,0.6203164029975021,5.330498490587935
"('22355', '22356')","('21212',)",0.011002137558154155,0.45161290322580644,5.30528422356697
"('20724', '22355')","('21232',)",0.010342009304664907,0.3751425313568985,5.287565001119033
"('48138',)","('20685',)",0.012825348924933987,0.2567652611705475,5.283451803594733
"('20685',)","('48138',)",0.012825348924933987,0.26390685640362227,5.283451803594733
"('22698', '22699')","('22423',)",0.01304539167609707,0.5615696887686062,5.215957646454569
"('20724', '22355')","('21212',)",0.012228090028919905,0.443557582668187,5.210655029483148
"('22355',)","('21931', '85099B')",0.01027913994718974,0.20775095298602286,5.199821649403114
"('21931', '85099B')","('22355',)",0.01027913994718974,0.25727773406766324,5.199821649403114
"('20726',)","('22355',)",0.013454042499685653,0.2565947242206235,5.186017386852907
"('22355',)","('20726',)",0.013454042499685653,0.2719186785260483,5.186017386852907
"('21154',)","('21212',)",0.011253614988054822,0.44143033292231815,5.185665343768385
"('22697', '22698')","('22423',)",0.013768389287061486,0.5572519083969466,5.175853345963113
"('20711',)","('85099B',)",0.018955111278762732,0.600597609561753,5.161051095456101
"('23209',)","('20727',)",0.011347919024267572,0.36464646464646466,5.160201660735468
"('22355',)","('21931',)",0.017792028165472148,0.3595933926302414,5.152876128987946
"('21931',)","('22355',)",0.017792028165472148,0.25495495495495496,5.152876128987946
"('20725', '85099B')","('22411',)",0.010782094806991072,0.3402777777777778,5.1498176339993655
"('82583',)","('21181',)",0.01018483591097699,0.2805194805194805,5.128669950738916
"('85099B',)","('21928',)",0.02744247453791022,0.23581847649918963,5.120721757264314
"('21928',)","('85099B',)",0.02744247453791022,0.5959044368600682,5.120721757264314
"('20728',)","('20723',)",0.012228090028919905,0.20506062203479178,5.1203991429912055
"('20723',)","('20728',)",0.012228090028919905,0.3053375196232339,5.1203991429912055
"('20713',)","('85099B',)",0.023167358229598894,0.5953150242326333,5.115656820877507
"('20719', '22355')","('20725',)",0.010342009304664907,0.4422043010752688,5.111701753563391
"('20724', '22356')","('22383',)",0.01075066012825349,0.3577405857740586,5.103337898943656
"('20724', '22356')","('21212',)",0.012982522318621903,0.4320083682008368,5.074981613443509
"('85099C',)","('85099B',)",0.033729410285426885,0.5898845519516218,5.068991725198539
"('85099B',)","('85099C',)",0.033729410285426885,0.2898433279308482,5.068991725198539
"('85099B', '85099F')","('22411',)",0.012008047277756822,0.3345008756567426,5.062389084867886
"('22697', '22699')","('22423',)",0.016157424871117817,0.5444915254237288,5.05733267351231
"('22385',)","('85099B',)",0.020872626681755314,0.5881310894596988,5.05392388381738
"('20723',)","('85099F',)",0.011159310951842073,0.27864992150706436,5.048070218099506
"('85099F',)","('20723',)",0.011159310951842073,0.2021640091116173,5.048070218099506
"('22355',)","('21213',)",0.01065635609204074,0.2153748411689962,5.026782426462294
"('21213',)","('22355',)",0.01065635609204074,0.2487160674981658,5.026782426462294
"('20724', '22356')","('21232',)",0.010687790770778322,0.35564853556485354,5.0128007148378915
"('22348',)","('21212',)",0.01159939645416824,0.42658959537572255,5.011325039915985
"('20719',)","('20727',)",0.013956997359486986,0.35406698564593303,5.010488855590935
"('22383',)","('22355',)",0.01735194266314598,0.24753363228699551,5.002884314049492
"('22355',)","('22383',)",0.01735194266314598,0.35069885641677256,5.002884314049492
"('20726',)","('22356',)",0.011567961775430655,0.22062350119904076,4.995355743874651
"('22356',)","('20726',)",0.011567961775430655,0.2619217081850534,4.995355743874651
"('20725', '22383')","('21931',)",0.011850873884068905,0.3477859778597786,4.983679066520395
"('21931', '22355')","('85099B',)",0.01027913994718974,0.5777385159010601,4.964618494825641
"('20719',)","('20728',)",0.011662265811643405,0.2958532695374801,4.961351718780346
"('21930',)","('20727',)",0.014114170753174903,0.34968847352024923,4.948527455349719
"('48194',)","('48138',)",0.010027662517289074,0.24652241112828438,4.9354128022737465
"('48138',)","('48194',)",0.010027662517289074,0.20075519194461927,4.9354128022737465
"('21931', '22383')","('85099B',)",0.01257387149503332,0.5738880918220947,4.931531058088729
"('22356',)","('22384',)",0.01332830378473532,0.30177935943060497,4.9206586274763735
"('22384',)","('22356',)",0.01332830378473532,0.21732444900051257,4.9206586274763735
"('85099B',)","('21931',)",0.03995347667546838,0.3433279308481902,4.919796457721904
"('21931',)","('85099B',)",0.03995347667546838,0.5725225225225226,4.919796457721904
"('22356',)","('20728',)",0.012951087639884321,0.29323843416370104,4.917501880661918
"('20728',)","('22356',)",0.012951087639884321,0.21718502899314707,4.917501880661918
"('23199',)","('85099B',)",0.015811643405004402,0.5722411831626849,4.917378854341257
"('23209',)","('22383',)",0.010719225449515906,0.34444444444444444,4.913662182361734
"('23209',)","('20725',)",0.013202565069784986,0.42424242424242425,4.90406976744186
"('22386',)","('22379',)",0.015088645794039984,0.22748815165876776,4.899697414061421
"('22379',)","('22386',)",0.015088645794039984,0.32498307379823965,4.899697414061421
"('20725', '22384')","('22386',)",0.010813529485728656,0.32483474976392823,4.897461165635112
"('20724', '22356')","('21931',)",0.010216270589714574,0.3399581589958159,4.87150853782653
"('20723', '20724')","('21212',)",0.01084496416446624,0.4136690647482014,4.85954220375546
"('20723',)","('20727',)",0.01370551992958632,0.34222919937205654,4.8429694352419315
"('22698',)","('22423',)",0.015465861938890985,0.5206349206349207,4.835748348974626
"('22697',)","('22423',)",0.020306802464478812,0.5201288244766505,4.831047639197433
"('20727',)","('22356',)",0.015057211115302402,0.2130782918149466,4.82451716670255
"('22356',)","('20727',)",0.015057211115302402,0.3409252669039146,4.82451716670255
"('21929',)","('85099B',)",0.026688042248208223,0.5603960396039604,4.8155912511834655
"('85099B',)","('21929',)",0.026688042248208223,0.2293354943273906,4.8155912511834655
"('22356',)","('20725',)",0.018326417704011066,0.41494661921708187,4.796614044525366
"('20725',)","('22356',)",0.018326417704011066,0.21184593023255813,4.796614044525366
"('22385',)","('22382',)",0.01037344398340249,0.29229406554472986,4.778241938904905
"('21930',)","('85099B',)",0.022318621903684145,0.5529595015576324,4.751687645475798
"('20724',)","('20726',)",0.013674085250848737,0.24800456100342075,4.729928713813442
"('20726',)","('20724',)",0.013674085250848737,0.2607913669064748,4.729928713813442
"('22355',)","('20727',)",0.016503206337231232,0.3335451080050826,4.720078725915341
"('20727',)","('22355',)",0.016503206337231232,0.23354092526690393,4.720078725915341
"('22083',)","('22086',)",0.012039481956494404,0.2894935752078609,4.717914761533028
"('22379',)","('21931',)",0.015277253866465485,0.3290453622207177,4.715131109443906
"('21931',)","('22379',)",0.015277253866465485,0.21891891891891893,4.715131109443906
"('22699',)","('22423',)",0.020401106500691563,0.50703125,4.709395072992701
"('20723',)","('20725',)",0.016314598264805732,0.4073783359497645,4.709127770070461
"('21936',)","('20725',)",0.011473657739217906,0.4069119286510591,4.703736291514351
"('22139',)","('22138',)",0.01379982396579907,0.2418732782369146,4.703222938430763
"('22138',)","('22139',)",0.01379982396579907,0.26833740831295844,4.703222938430763
"('22355',)","('22379',)",0.010782094806991072,0.2179161372299873,4.69353294350735
"('22379',)","('22355',)",0.010782094806991072,0.23222748815165878,4.69353294350735
"('22355',)","('20728',)",0.013831258644536652,0.2795425667090216,4.687827165075063
"('20728',)","('22355',)",0.013831258644536652,0.23194517659462308,4.687827165075063
"('22386', '85099B')","('22384',)",0.012102351313969572,0.2873134328358209,4.684784687531079
"('84692',)","('21212',)",0.013171130391047404,0.39678030303030304,4.661142909896603
"('22865',)","('22086',)",0.010436313340877657,0.2857142857142857,4.6563231850117095
"('20718',)","('21931',)",0.011316484345529988,0.3246167718665464,4.651670606584943
"('85099F',)","('22411',)",0.016911857160819815,0.30637813211845105,4.63677504231787
"('22411',)","('85099F',)",0.016911857160819815,0.2559467174119886,4.63677504231787
"('22178',)","('84946',)",0.01389412800201182,0.2519954389965792,4.636482883377201
"('84946',)","('22178',)",0.01389412800201182,0.2556390977443609,4.636482883377201
"('20724',)","('22379',)",0.011850873884068905,0.21493728620296465,4.6293736957946585
"('22379',)","('20724',)",0.011850873884068905,0.25524712254570076,4.6293736957946585
"('21931', '85099B')","('20724',)",0.01018483591097699,0.2549173878835563,4.623393354248399
"('20727',)","('20724',)",0.017949201559160067,0.2540035587188612,4.606819389945503
"('20724',)","('20727',)",0.017949201559160067,0.3255416191562144,4.606819389945503
"('20723',)","('22384',)",0.011285049666792406,0.2817896389324961,4.594716552393934
"('20724',)","('20725',)",0.021909971080095562,0.3973774230330673,4.593521286892419
"('20725',)","('20724',)",0.021909971080095562,0.2532703488372093,4.593521286892419
"('20723',)","('22383',)",0.012825348924933987,0.3202511773940345,4.568533836439025
"('20719',)","('22383',)",0.01257387149503332,0.3189792663476874,4.550389426481001
"('85099B',)","('22411',)",0.03498679743493022,0.3006482982171799,4.5500588310584815
"('22411',)","('85099B',)",0.03498679743493022,0.5294957183634633,4.5500588310584815
"('20719',)","('21212',)",0.015245819187727902,0.386762360446571,4.54345798025344
"('22381',)","('21931',)",0.01027913994718974,0.3168604651162791,4.540524827152734
"('20719',)","('21931',)",0.01247956745882057,0.31658692185007975,4.5366050260787105
"('84978',)","('22178',)",0.01065635609204074,0.2496318114874816,4.527529753158361
"('20719',)","('20725',)",0.015402992581415817,0.39074960127591707,4.516906364749082
"('22411',)","('22379',)",0.01379982396579907,0.20884871550903902,4.498236518465504
"('22379',)","('22411',)",0.01379982396579907,0.2972241029113067,4.498236518465504
"('21931', '85099B')","('22383',)",0.01257387149503332,0.3147128245476003,4.489526625340027
"('20724',)","('20728',)",0.01474286432792657,0.26738882554161914,4.484013346404844
"('20728',)","('20724',)",0.01474286432792657,0.24723247232472326,4.484013346404844
"('22090',)","('21080',)",0.01257387149503332,0.2638522427440633,4.481402854337502
"('21080',)","('22090',)",0.01257387149503332,0.21356113187399894,4.481402854337502
"('21931',)","('22383',)",0.021909971080095562,0.313963963963964,4.478843776511938
"('22383',)","('21931',)",0.021909971080095562,0.3125560538116592,4.478843776511938
"('20723',)","('22382',)",0.010970702879416573,0.2739403453689168,4.478206714735859
"('22356',)","('21931',)",0.01379982396579907,0.3124555160142349,4.477403097047225
"('22386',)","('22384',)",0.018106374952847983,0.2729857819905213,4.451165400657337
"('22384',)","('22386',)",0.018106374952847983,0.2952332137365454,4.451165400657337
"('22356',)","('22383',)",0.013674085250848737,0.3096085409252669,4.416711616105197
"('20719',)","('21232',)",0.012228090028919905,0.310207336523126,4.372315369726931
"('21213',)","('20724',)",0.01027913994718974,0.23991195891415995,4.351242438413487
"('22356',)","('21232',)",0.013611215893373569,0.3081850533807829,4.3438116606776545
"('84988',)","('21212',)",0.01075066012825349,0.36972972972972973,4.343368597548804
"('22355',)","('20725',)",0.018515025776436565,0.3742058449809403,4.325667274903224
"('20725',)","('22355',)",0.018515025776436565,0.21402616279069767,4.325667274903224
"('85123A',)","('21733',)",0.03665283540802213,0.22614429790535298,4.315598323314391
"('21733',)","('85123A',)",0.03665283540802213,0.6994601079784043,4.315598323314391
"('22383',)","('20724',)",0.01666037973091915,0.23766816143497757,4.310547064748864
"('20724',)","('22383',)",0.01666037973091915,0.30216647662485746,4.310547064748864
"('21929',)","('22355',)",0.010121966553501824,0.21254125412541255,4.295655893416534
"('22355',)","('21929',)",0.010121966553501824,0.204574332909784,4.295655893416534
"('22356',)","('85099F',)",0.010436313340877657,0.23629893238434163,4.280832367318153
"('22384',)","('20724',)",0.014397082861813152,0.2347514095335725,4.257646431061579
"('20724',)","('22384',)",0.014397082861813152,0.2611174458380844,4.257646431061579
"('22356',)","('21212',)",0.0160002514774299,0.3622775800711744,4.255825102372304
"('20719',)","('22384',)",0.01027913994718974,0.2607655502392344,4.251908602875718
"('23202',)","('85099B',)",0.012605306173770904,0.4932349323493235,4.238462903267606
"('21213',)","('20727',)",0.012825348924933987,0.2993396918561996,4.236029482797785
"('22379',)","('85099B',)",0.022821576763485476,0.4915368991198375,4.223871376229138
"('20719',)","('22382',)",0.01018483591097699,0.2583732057416268,4.2237247795748365
"('21929',)","('20724',)",0.011002137558154155,0.23102310231023102,4.190026756381453
"('22356',)","('22382',)",0.011285049666792406,0.25551601423487547,4.177017186454193
"('21212',)","('21080',)",0.020904061360492894,0.24556868537666174,4.170865466739115
"('21080',)","('21212',)",0.020904061360492894,0.35504538174052325,4.170865466739115
"('21931',)","('20724',)",0.016031686156167485,0.22972972972972974,4.166569077629511
"('20724',)","('21931',)",0.016031686156167485,0.29076396807297605,4.166569077629511
"('21930',)","('22384',)",0.010310574625927323,0.2554517133956386,4.165263919293724
"('20724',)","('21212',)",0.019489500817301646,0.35347776510832385,4.152450023495568
"('21212',)","('20724',)",0.019489500817301646,0.22895125553914328,4.152450023495568
"('20723',)","('21931',)",0.011567961775430655,0.28885400313971743,4.139199796342654
"('21212', '84991')","('21232',)",0.010027662517289074,0.2931985294117647,4.132579360942428
"('20719',)","('22197',)",0.011002137558154155,0.27910685805422647,4.110623781676413
"('84380',)","('21212',)",0.011065006915629323,0.3485148514851485,4.09414861722509
"('20718',)","('85099B',)",0.016597510373443983,0.47610459873760147,4.091258642636569
"('20724',)","('85099F',)",0.012448132780082987,0.22576966932725198,4.090082414942221
"('85099F',)","('20724',)",0.012448132780082987,0.2255125284738041,4.090082414942221
"('20724', '20725')","('85099B',)",0.010404878662140073,0.4748923959827834,4.0808419505684235
"('23203',)","('85099B',)",0.01684898780334465,0.47475642161204606,4.0796734965754755
"('21232',)","('22355',)",0.014302778825600403,0.20159503766061143,4.074422705247377
"('22355',)","('21232',)",0.014302778825600403,0.28907242693773827,4.074422705247377
"('22356',)","('22386',)",0.011882308562806488,0.2690391459074733,4.056243274695991
"('22385',)","('22383',)",0.01009053187476424,0.2843224092116918,4.055993041184905
"('20723',)","('21212',)",0.013768389287061486,0.34379905808477235,4.038750234783153
"('22355',)","('22382',)",0.012196655350182321,0.24650571791613723,4.029722455471818
"('20718',)","('20725',)",0.012133785992707154,0.3480613165013526,4.023447165894269
"('23201',)","('85099B',)",0.01238526342260782,0.4679334916864608,4.021042743795163
"('21931', '85099B')","('20725',)",0.013862693323274236,0.34697088906372936,4.010842268493953
"('22379',)","('85099F',)",0.01027913994718974,0.22139471902505078,4.0108250578729585
"('21232',)","('20724',)",0.0156230353325789,0.2202038103677448,3.9937990965899073
"('20724',)","('21232',)",0.0156230353325789,0.28335233751425315,3.9937990965899073
"('21935',)","('85099B',)",0.012605306173770904,0.4619815668202765,3.9698967054799126
"('22355',)","('22384',)",0.012008047277756822,0.24269377382465057,3.9572395350639593
"('22355',)","('21212',)",0.016597510373443983,0.3354510800508259,3.9406830718526122
"('20724',)","('22382',)",0.013265434427260154,0.24059293044469784,3.9330638763138372
"('22382',)","('20724',)",0.013265434427260154,0.21685508735868447,3.9330638763138372
"('20723',)","('22197',)",0.010624921413303156,0.2653061224489796,3.907369614512472
"('22381',)","('85099B',)",0.01474286432792657,0.45445736434108525,3.905239782392924
"('21231',)","('84991',)",0.010499182698352823,0.23738450604122247,3.90267488691647
"('20723',)","('21232',)",0.011065006915629323,0.27629513343799056,3.8943291027600164
"('21936',)","('85099B',)",0.012731044888721238,0.451505016722408,3.8798696898901253
"('22355',)","('85099F',)",0.010499182698352823,0.2121982210927573,3.8442197092271044
"('22355',)","('22197',)",0.012888218282409153,0.2604828462515883,3.8363334745164477
"('22356',)","('22197',)",0.011410788381742738,0.25836298932384344,3.805112692763938
"('22379',)","('85099C',)",0.010059097196026656,0.2166553825321598,3.789027503635551
"('85099B', '85099F')","('20725',)",0.011756569847856155,0.3274956217162872,3.785716103938419
"('22356',)","('84991',)",0.010153401232239406,0.2298932384341637,3.7795161245827464
"('21080',)","('21977',)",0.01238526342260782,0.21035771489588895,3.726002019080189
"('21977',)","('21080',)",0.01238526342260782,0.21937639198218262,3.726002019080189
"('84378',)","('21212',)",0.011316484345529988,0.31496062992125984,3.699973249281801
"('22379',)","('22383',)",0.012039481956494404,0.2593094109681787,3.699170843820494
"('84991',)","('21232',)",0.01590594744121715,0.2614987080103359,3.6857762070114335
"('21232',)","('84991',)",0.01590594744121715,0.22419140451927339,3.6857762070114335
"('20726',)","('21931',)",0.013454042499685653,0.2565947242206235,3.67693304815607
"('21930',)","('22383',)",0.01037344398340249,0.2570093457943925,3.666359331126105
"('22386', '85099B')","('20725',)",0.013296869105997736,0.3156716417910448,3.6490357080874696
"('20724', '22356')","('85099B',)",0.012731044888721238,0.4236401673640167,3.6404216650956513
"('20719', '20724')","('85099B',)",0.010216270589714574,0.4231770833333333,3.6364422947055646
"('21731',)","('21212',)",0.011159310951842073,0.308964316797215,3.6295320701451264
"('20718',)","('21212',)",0.01075066012825349,0.3083859332732191,3.62273755882114
"('84991',)","('21080',)",0.012951087639884321,0.21291989664082686,3.6163415653699866
"('21080',)","('84991',)",0.012951087639884321,0.2199679658302189,3.6163415653699866
"('22355',)","('84991',)",0.010876398843203822,0.21982210927573062,3.61394363838736
"('20719',)","('47566',)",0.011316484345529988,0.28708133971291866,3.6083095926303312
"('22385',)","('20725',)",0.011065006915629323,0.31178033658104515,3.6040538035305993
"('22379',)","('20725',)",0.014459952219288318,0.3114421123899797,3.6001440695312623
"('20723', '20724')","('85099B',)",0.01093926820067899,0.4172661870503597,3.5856488229189747
"('85099F',)","('22384',)",0.012102351313969572,0.219248291571754,3.574949590712782
"('20724',)","('84991',)",0.011976612599019238,0.21721778791334093,3.5711277876481664
"('22114',)","('22086',)",0.010342009304664907,0.21904127829560585,3.5697444391085114
"('22411', '85099B')","('20725',)",0.010782094806991072,0.3081761006289308,3.56239030276437
"('22083',)","('21212',)",0.012605306173770904,0.30309901738473166,3.560629963457564
"('20724',)","('85099C',)",0.011159310951842073,0.2023945267958951,3.539623247075874
"('21930',)","('20725',)",0.012322394065132655,0.3052959501557632,3.5290969354488153
"('20724', '22355')","('85099B',)",0.011316484345529988,0.4104903078677309,3.527422386247503
"('20724',)","('22197',)",0.013202565069784986,0.2394526795895097,3.526605853287723
"('20713',)","('20725',)",0.011850873884068905,0.3045234248788368,3.520166857647368
"('22386', '85099B')","('22383',)",0.01037344398340249,0.2462686567164179,3.513138344153671
"('85099B', '85099C')","('20725',)",0.010247705268452156,0.3038210624417521,3.5120478337198464
"('22090',)","('47566',)",0.01323399974852257,0.27770448548812665,3.490452426846418
"('20724',)","('85099B',)",0.02238149126115931,0.40592930444697833,3.4882288041780862
"('84992',)","('21232',)",0.01037344398340249,0.24737631184407796,3.4867236297668622
"('82580',)","('21232',)",0.01009053187476424,0.2473035439137134,3.4856979791683878
"('22384',)","('21931',)",0.014900037721614485,0.24295233213736545,3.481441256735977
"('21931',)","('22384',)",0.014900037721614485,0.21351351351351353,3.481441256735977
"('21213',)","('21232',)",0.010530617377090407,0.2457813646368305,3.4642431421474758
"('20712',)","('20725',)",0.011285049666792406,0.29891756869275604,3.4553654415893735
"('22355',)","('22411',)",0.011190745630579655,0.22617534942820838,3.422973461470107
"('21931',)","('20728',)",0.014208474789387653,0.2036036036036036,3.4143583752439843
"('20728',)","('21931',)",0.014208474789387653,0.2382709541381128,3.4143583752439843
"('21931',)","('20725',)",0.020589714573117063,0.29504504504504503,3.4106006442488996
"('20725',)","('21931',)",0.020589714573117063,0.23800872093023256,3.4106006442488996
"('21213',)","('20725',)",0.012636740852508488,0.2949376375641966,3.4093590574826393
"('20724',)","('22386',)",0.012416698101345405,0.22519954389965793,3.395283360443563
"('22090',)","('21212',)",0.013768389287061486,0.28891820580474936,3.394042083848112
"('21843',)","('21212',)",0.011850873884068905,0.28734756097560976,3.3755910671182043
"('22666',)","('22197',)",0.010907833521941405,0.228439763001975,3.364410065101309
"('22386',)","('22383',)",0.0156230353325789,0.23554502369668245,3.360160669882898
"('22383',)","('22386',)",0.0156230353325789,0.22286995515695068,3.360160669882898
"('22379',)","('21232',)",0.01093926820067899,0.23561272850372375,3.320918085582836
"('20725', '22384')","('85099B',)",0.012825348924933987,0.38526912181303113,3.3106918701016066
"('20725', '22383')","('85099B',)",0.01304539167609707,0.3828413284132841,3.2898293731721764
"('21931',)","('20727',)",0.0161888595498554,0.23198198198198197,3.282833990574204
"('20727',)","('21931',)",0.0161888595498554,0.22909252669039146,3.282833990574204
"('22379',)","('22197',)",0.010342009304664907,0.22274881516587677,3.2805950500263297
"('20725', '20727')","('21212',)",0.01009053187476424,0.2791304347826087,3.279061075075461
"('22356',)","('85099B',)",0.01684898780334465,0.38149466192170817,3.2782572082802215
"('85099F',)","('20725',)",0.0156230353325789,0.28302961275626426,3.2717071369921067
